INDICATOR;PANEL;PANEL_NUM;UNIT;UNIT_NUM;STUB_NAME;STUB_NAME_NUM;STUB_LABEL;STUB_LABEL_NUM;YEAR;YEAR_NUM;AGE;AGE_NUM;ESTIMATE;SE;FLAG
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2001;5;18-64 years;1.3;9.8;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2002;6;18-64 years;1.3;9.6;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2003;7;18-64 years;1.3;10.8;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2004;8;18-64 years;1.3;12.2;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2005;9;18-64 years;1.3;11.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2006;10;18-64 years;1.3;11.4;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2007;11;18-64 years;1.3;12.0;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2008;12;18-64 years;1.3;13.4;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2009;13;18-64 years;1.3;15.6;0.6;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2010;14;18-64 years;1.3;15.1;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2011;15;18-64 years;1.3;15.3;0.5;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2012;16;18-64 years;1.3;14.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2013;17;18-64 years;1.3;13.6;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2014;18;18-64 years;1.3;11.1;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2015;19;18-64 years;1.3;9.5;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2016;20;18-64 years;1.3;8.9;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2017;21;18-64 years;1.3;9.3;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Geographic region (18-64 years);12;West;12.4;2018;22;18-64 years;1.3;10.2;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;1997;1;18-64 years;1.3;10.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;1998;2;18-64 years;1.3;9.1;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;1999;3;18-64 years;1.3;8.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2000;4;18-64 years;1.3;8.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2001;5;18-64 years;1.3;9.0;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2002;6;18-64 years;1.3;9.1;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2003;7;18-64 years;1.3;10.0;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2004;8;18-64 years;1.3;10.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2005;9;18-64 years;1.3;10.6;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2006;10;18-64 years;1.3;11.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2007;11;18-64 years;1.3;11.3;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2008;12;18-64 years;1.3;13.1;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2009;13;18-64 years;1.3;14.8;0.3;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2010;14;18-64 years;1.3;14.2;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2011;15;18-64 years;1.3;13.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2012;16;18-64 years;1.3;12.9;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2013;17;18-64 years;1.3;12.1;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2014;18;18-64 years;1.3;10.8;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2015;19;18-64 years;1.3;9.6;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2016;20;18-64 years;1.3;9.5;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2017;21;18-64 years;1.3;9.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Within MSA;13.1;2018;22;18-64 years;1.3;10.7;0.2;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Outside MSA;13.2;1997;1;18-64 years;1.3;12.5;0.4;
Delay or nonreceipt of needed medical care, nonreceipt of needed prescription drugs, or nonreceipt of needed dental care during the past 12 months due to cost;Delay or nonreceipt of needed medical care due to cost;1;Percent, crude;1;Location of residence (18-64 years);13;Outside MSA;13.2;1998;2;18-64 years;1.3;11.0;0.5;
